"GSI","Species","Sex","year","month.label","month","act.date","date","lunar.date","gwt","swt","rep.id"
16.409721,"mono","male",4,"Mar",3,15,2004-03-15,25,67.59,411.89,3301
14.3968357,"mono","male",4,"Mar",3,15,2004-03-15,25,130.67,907.63,3302
18.4102952,"mono","male",4,"Mar",3,15,2004-03-15,25,109.44,594.45,3303
14.8341693,"mono","female",4,"Mar",3,15,2004-03-15,25,99.07,667.85,3304
18.8111111,"mono","male",4,"Mar",3,15,2004-03-15,25,84.65,450,3305
11.1986315,"mono","female",4,"Mar",3,15,2004-03-15,25,56.3,502.74,3306
14.3407493,"mono","male",4,"Mar",3,15,2004-03-15,25,59.56,415.32,3307
7.20392195,"mono","female",4,"Mar",3,15,2004-03-15,25,59.66,828.16,3308
14.0112114,"mono","female",4,"Mar",3,15,2004-03-15,25,46.74,333.59,3311
12.76432,"mono","female",4,"Mar",3,15,2004-03-15,25,34.83,272.87,3313
12.28549516,"psac5","female",4,"Mar",3,15,2004-03-15,25,25.63,208.62,4601
11.16726038,"psac5","male",4,"Mar",3,15,2004-03-15,25,13.48,120.71,4602
7.873799726,"psac5","female",4,"Mar",3,15,2004-03-15,25,8.61,109.35,4603
18.03113289,"psac5","male",4,"Mar",3,15,2004-03-15,25,25.02,138.76,4604
2.481692433,"psac5","female",4,"Mar",3,15,2004-03-15,25,2.44,98.32,4605
11.02903457,"psac5","male",4,"Mar",3,15,2004-03-15,25,10.75,97.47,4606
7.105312559,"psac5","female",4,"Mar",3,15,2004-03-15,25,7.57,106.54,4607
17.74220168,"psac5","male",4,"Mar",3,15,2004-03-15,25,10.75,60.59,4608
7.917773957,"psac5","female",4,"Mar",3,15,2004-03-15,25,10.13,127.94,4609
21.84750733,"psac5","male",4,"Mar",3,15,2004-03-15,25,41.72,190.96,4610
24.76322348,"psac5","female",4,"Mar",3,15,2004-03-15,25,44.71,180.55,4611
6.67037916,"mono","female",4,"Mar",3,22,2004-03-22,2,55.1,826.04,3401
19.7247706,"mono","female",4,"Mar",3,22,2004-03-22,2,91.16,462.16,3402
25.4999809,"mono","male",4,"Mar",3,22,2004-03-22,2,133.37,523.02,3403
16.0091013,"mono","male",4,"Mar",3,22,2004-03-22,2,70.36,439.5,3404
26.0754631,"mono","male",4,"Mar",3,22,2004-03-22,2,137.11,525.82,3405
28.2270152,"mono","male",4,"Mar",3,22,2004-03-22,2,111.11,393.63,3406
16.7923733,"mono","male",4,"Mar",3,22,2004-03-22,2,143.38,853.84,3407
24.2444624,"mono","female",4,"Mar",3,22,2004-03-22,2,108.14,446.04,3408
6.56273369,"mono","female",4,"Mar",3,22,2004-03-22,2,40.37,615.14,3413
23.9305514,"mono","female",4,"Mar",3,22,2004-03-22,2,150.65,629.53,3414
12.7268865,"mono","female",4,"Mar",3,22,2004-03-22,2,53.92,423.67,3415
2.466693456,"psac5","female",4,"Mar",3,22,2004-03-22,2,7.98,323.51,4701
4.476788301,"psac5","male",4,"Mar",3,22,2004-03-22,2,6.49,144.97,4702
1.619062166,"psac5","female",4,"Mar",3,22,2004-03-22,2,3.18,196.41,4703
3.824284666,"psac5","male",4,"Mar",3,22,2004-03-22,2,4.17,109.04,4704
1.302510135,"psac5","female",4,"Mar",3,22,2004-03-22,2,1.51,115.93,4705
6.861313869,"psac5","female",4,"Mar",3,22,2004-03-22,2,4.7,68.5,4706
3.27176781,"psac5","female",4,"Mar",3,22,2004-03-22,2,3.72,113.7,4707
5.521625327,"psac5","female",4,"Mar",3,22,2004-03-22,2,4.43,80.23,4708
2.97571814,"psac5","female",4,"Mar",3,22,2004-03-22,2,3.75,126.02,4709
2.111210229,"psac5","female",4,"Mar",3,22,2004-03-22,2,1.42,67.26,4710
2.721532767,"psac5","female",4,"Mar",3,22,2004-03-22,2,2.5,91.86,4711
1.418439716,"psac5","female",4,"Mar",3,22,2004-03-22,2,1.34,94.47,4712
3.75173233,"psac5","female",4,"Mar",3,22,2004-03-22,2,3.79,101.02,4713
1.605881784,"psac5","female",4,"Mar",3,22,2004-03-22,2,1.66,103.37,4714
5.163891779,"psac5","female",4,"Mar",3,22,2004-03-22,2,3.97,76.88,4715
15.5025264,"mono","female",4,"Mar",3,29,2004-03-29,9,73.02,471.02,3501
15.7191138,"mono","female",4,"Mar",3,29,2004-03-29,9,83.72,532.6,3502
15.884797,"mono","female",4,"Mar",3,29,2004-03-29,9,84.11,529.5,3503
16.1693663,"mono","female",4,"Mar",3,29,2004-03-29,9,73.97,457.47,3505
24.7733442,"mono","male",4,"Mar",3,29,2004-03-29,9,139.63,563.63,3506
13.7348223,"mono","female",4,"Mar",3,29,2004-03-29,9,59.16,430.73,3507
29.391253,"mono","male",4,"Mar",3,29,2004-03-29,9,99.46,338.4,3508
31.5671986,"mono","male",4,"Mar",3,29,2004-03-29,9,123.03,389.74,3509
24.3232915,"mono","male",4,"Mar",3,29,2004-03-29,9,114.57,471.03,3510
2.95303947,"psac5","female",4,"Mar",3,29,2004-03-29,9,2.05,69.42,4801
15.48415886,"psac5","female",4,"Mar",3,29,2004-03-29,9,17.35,112.05,4802
10.12208314,"psac5","female",4,"Mar",3,29,2004-03-29,9,13.1,129.42,4803
8.644911916,"psac5","male",4,"Mar",3,29,2004-03-29,9,11.63,134.53,4804
26.58973151,"psac5","male",4,"Mar",3,29,2004-03-29,9,11.29,42.46,4805
13.40919997,"psac5","female",4,"Mar",3,29,2004-03-29,9,19.56,145.87,4806
26.46960588,"psac5","female",4,"Mar",3,29,2004-03-29,9,15.85,59.88,4807
20.25820848,"psac5","female",4,"Mar",3,29,2004-03-29,9,25.42,125.48,4808
19.10643325,"psac5","female",4,"Mar",3,29,2004-03-29,9,17.79,93.11,4809
19.90756889,"psac5","female",4,"Mar",3,29,2004-03-29,9,22.83,114.68,4810
26.50236327,"psac5","male",4,"Mar",3,29,2004-03-29,9,15.7,59.24,4811
10.49191044,"psac5","female",4,"Mar",3,29,2004-03-29,9,6.42,61.19,4812
4.530973451,"psac5","female",4,"Mar",3,29,2004-03-29,9,1.28,28.25,4813
19.58446866,"psac5","male",4,"Mar",3,29,2004-03-29,9,5.75,29.36,4814
17.63085399,"psac5","female",4,"Mar",3,29,2004-03-29,9,7.68,43.56,4815
19.01499722,"psac5","male",4,"Mar",3,29,2004-03-29,9,10.27,54.01,4816
12.7343145,"mono","female",4,"Apr",4,5,2004-04-05,16,65.76,516.4,3601
18.4135264,"mono","male",4,"Apr",4,5,2004-04-05,16,102.37,555.95,3602
10.2313906,"mono","female",4,"Apr",4,5,2004-04-05,16,57.88,565.71,3603
16.7290863,"mono","male",4,"Apr",4,5,2004-04-05,16,90.23,539.36,3604
14.755192,"mono","female",4,"Apr",4,5,2004-04-05,16,84.05,569.63,3605
19.8858447,"mono","male",4,"Apr",4,5,2004-04-05,16,95.81,481.8,3606
15.9675106,"mono","male",4,"Apr",4,5,2004-04-05,16,99.08,620.51,3607
16.6155122,"mono","male",4,"Apr",4,5,2004-04-05,16,100.15,602.75,3608
10.2426928,"mono","male",4,"Apr",4,5,2004-04-05,16,89.22,871.06,3609
11.1954035,"mono","male",4,"Apr",4,5,2004-04-05,16,85.15,760.58,3610
3.544365681,"psac5","female",4,"Apr",4,5,2004-04-05,16,2.9,81.82,4901
2.452073116,"psac5","male",4,"Apr",4,5,2004-04-05,16,2.2,89.72,4902
1.676942047,"psac5","female",4,"Apr",4,5,2004-04-05,16,0.68,40.55,4903
1.142546246,"psac5","male",4,"Apr",4,5,2004-04-05,16,0.42,36.76,4904
9.202958094,"psac5","female",4,"Apr",4,5,2004-04-05,16,5.6,60.85,4905
7.949147807,"psac5","male",4,"Apr",4,5,2004-04-05,16,5.69,71.58,4906
3.284671533,"psac5","male",4,"Apr",4,5,2004-04-05,16,1.26,38.36,4907
1.97859228,"psac5","male",4,"Apr",4,5,2004-04-05,16,1.22,61.66,4908
5.483558142,"psac5","male",4,"Apr",4,5,2004-04-05,16,6.22,113.43,4909
2.808878413,"psac5","female",4,"Apr",4,5,2004-04-05,16,2.86,101.82,4910
2.65426717,"psac5","female",4,"Apr",4,5,2004-04-05,16,2.74,103.23,4911
3.507830938,"psac5","female",4,"Apr",4,5,2004-04-05,16,3.27,93.22,4912
1.75879397,"psac5","male",4,"Apr",4,5,2004-04-05,16,1.54,87.56,4913
4.442429737,"psac5","female",4,"Apr",4,5,2004-04-05,16,2.45,55.15,4914
3.948931116,"psac5","male",4,"Apr",4,5,2004-04-05,16,1.33,33.68,4915
16.2965474,"mono","female",4,"Apr",4,13,2004-04-13,24,110.59,678.61,3701
23.0587638,"mono","male",4,"Apr",4,13,2004-04-13,24,90.84,393.95,3702
12.3687326,"mono","male",4,"Apr",4,13,2004-04-13,24,64.78,523.74,3703
39.6971429,"mono","male",4,"Apr",4,13,2004-04-13,24,138.94,350,3704
14.8930478,"mono","female",4,"Apr",4,13,2004-04-13,24,105.76,710.13,3705
19.2653486,"mono","female",4,"Apr",4,13,2004-04-13,24,92.57,480.5,3706
25.725596,"mono","male",4,"Apr",4,13,2004-04-13,24,144.92,563.33,3707
31.6702875,"mono","male",4,"Apr",4,13,2004-04-13,24,125.37,395.86,3708
21.9288044,"mono","male",4,"Apr",4,13,2004-04-13,24,96.16,438.51,3709
22.9593581,"mono","female",4,"Apr",4,13,2004-04-13,24,87.28,380.15,3710
16.8124903,"mono","male",4,"Apr",4,13,2004-04-13,24,108.76,646.9,3711
25.1960068,"mono","female",4,"Apr",4,13,2004-04-13,24,103.48,410.7,3712
31.3535406,"mono","male",4,"Apr",4,13,2004-04-13,24,119.99,382.7,3713
22.7766446,"mono","male",4,"Apr",4,13,2004-04-13,24,137.35,603.03,3714
29.7432737,"mono","female",4,"Apr",4,13,2004-04-13,24,110.99,373.16,3715
2.373756454,"psac5","female",4,"Apr",4,13,2004-04-13,24,3.77,158.82,5001
16.93831895,"psac5","male",4,"Apr",4,13,2004-04-13,24,15.9,93.87,5002
12.18582888,"psac5","female",4,"Apr",4,13,2004-04-13,24,18.23,149.6,5003
7.419354839,"psac5","male",4,"Apr",4,13,2004-04-13,24,5.75,77.5,5004
21.37526,"psac5","female",4,"Apr",4,13,2004-04-13,24,17.47,81.73,5005
6.162076481,"psac5","male",4,"Apr",4,13,2004-04-13,24,3.11,50.47,5006
17.12813909,"psac5","female",4,"Apr",4,13,2004-04-13,24,7.98,46.59,5007
17.45520435,"psac5","male",4,"Apr",4,13,2004-04-13,24,8.67,49.67,5008
2.899207248,"psac5","female",4,"Apr",4,13,2004-04-13,24,2.56,88.3,5009
20.69852153,"psac5","male",4,"Apr",4,13,2004-04-13,24,9.66,46.67,5010
3.794537581,"psac5","female",4,"Apr",4,13,2004-04-13,24,8.85,233.23,5011
28.46240814,"psac5","male",4,"Apr",4,13,2004-04-13,24,10.07,35.38,5012
15.60530319,"psac5","female",4,"Apr",4,13,2004-04-13,24,7.18,46.01,5013
9.175766115,"psac5","female",4,"Apr",4,13,2004-04-13,24,5.21,56.78,5014
1.863892501,"psac5","female",4,"Apr",4,20,2004-04-20,2,2.15,115.35,5101
5.146262189,"psac5","male",4,"Apr",4,20,2004-04-20,2,1.9,36.92,5102
5.776173285,"psac5","female",4,"Apr",4,20,2004-04-20,2,3.2,55.4,5103
0.962606442,"psac5","male",4,"Apr",4,20,2004-04-20,2,0.26,27.01,5104
1.785714286,"psac5","male",4,"Apr",4,20,2004-04-20,2,0.51,28.56,5105
3.527168732,"psac5","male",4,"Apr",4,20,2004-04-20,2,1.48,41.96,5106
1.115119711,"psac5","male",4,"Apr",4,20,2004-04-20,2,0.34,30.49,5107
1.086956522,"psac5","male",4,"Apr",4,20,2004-04-20,2,0.3,27.6,5108
4.236778846,"psac5","male",4,"Apr",4,20,2004-04-20,2,1.41,33.28,5109
1.805674979,"psac5","female",4,"Apr",4,20,2004-04-20,2,0.63,34.89,5110
39.2866642,"mono","male",4,"Apr",4,22,2004-04-22,4,162.47,413.55,3801
22.3847617,"mono","male",4,"Apr",4,22,2004-04-22,4,109.41,488.77,3802
28.3334506,"mono","male",4,"Apr",4,22,2004-04-22,4,120.76,426.21,3803
14.7087038,"mono","male",4,"Apr",4,22,2004-04-22,4,102.73,698.43,3804
12.9570079,"mono","male",4,"Apr",4,22,2004-04-22,4,89.45,690.36,3805
20.3166111,"mono","male",4,"Apr",4,22,2004-04-22,4,138.22,680.33,3806
10.9926693,"mono","female",4,"Apr",4,22,2004-04-22,4,52.634,478.81,3807
13.0905304,"mono","male",4,"Apr",4,22,2004-04-22,4,99.31,758.64,3808
17.0068974,"mono","male",4,"Apr",4,22,2004-04-22,4,85.56,503.09,3809
8.60247827,"mono","male",4,"Apr",4,22,2004-04-22,4,81.85,951.47,3810
10.1579942,"mono","male",4,"Apr",4,22,2004-04-22,4,94.64,931.68,3811
22.0016284,"mono","female",4,"Apr",4,22,2004-04-22,4,105.39,479.01,3812
15.0436547,"mono","male",4,"Apr",4,22,2004-04-22,4,80.81,537.17,3813
14.9775902,"mono","male",4,"Apr",4,22,2004-04-22,4,103.26,689.43,3814
13.917328,"mono","male",4,"Apr",4,22,2004-04-22,4,90.67,651.49,3815
15.1592546,"mono","male",4,"Apr",4,28,2004-04-28,10,92,606.89,3902
29.2967494,"mono","male",4,"Apr",4,28,2004-04-28,10,154.93,528.83,3903
11.3396701,"mono","female",4,"Apr",4,28,2004-04-28,10,54.52,480.79,3904
20.8466562,"mono","female",4,"Apr",4,28,2004-04-28,10,92.58,444.1,3905
21.1844094,"mono","male",4,"Apr",4,28,2004-04-28,10,162.62,767.64,3906
19.755123,"mono","female",4,"Apr",4,28,2004-04-28,10,130.53,660.74,3907
23.1220087,"mono","male",4,"Apr",4,28,2004-04-28,10,133.34,576.68,3908
30.4099535,"mono","male",4,"Apr",4,28,2004-04-28,10,154.96,509.57,3909
17.2608901,"mono","female",4,"Apr",4,28,2004-04-28,10,120.5,698.11,3910
35.1146593,"mono","male",4,"Apr",4,28,2004-04-28,10,172.42,491.02,3911
6.630024047,"psac5","female",4,"Apr",4,28,2004-04-28,10,7.72,116.44,5201
13.18710359,"psac5","male",4,"Apr",4,28,2004-04-28,10,4.99,37.84,5202
0.780904671,"psac5","female",4,"Apr",4,28,2004-04-28,10,0.53,67.87,5203
14.78016838,"psac5","male",4,"Apr",4,28,2004-04-28,10,12.64,85.52,5204
6.936993138,"psac5","female",4,"Apr",4,28,2004-04-28,10,5.56,80.15,5205
9.593734704,"psac5","male",4,"Apr",4,28,2004-04-28,10,5.88,61.29,5206
5.766217487,"psac5","female",4,"Apr",4,28,2004-04-28,10,3.68,63.82,5207
9.043778802,"psac5","male",4,"Apr",4,28,2004-04-28,10,4.71,52.08,5208
7.174810736,"psac5","female",4,"Apr",4,28,2004-04-28,10,4.17,58.12,5209
6.23747495,"psac5","male",4,"Apr",4,28,2004-04-28,10,2.49,39.92,5210
4.179884307,"psac5","female",4,"Apr",4,28,2004-04-28,10,2.24,53.59,5211
21.2188896,"psac5","male",4,"Apr",4,28,2004-04-28,10,6.65,31.34,5212
3.013619241,"psac5","male",4,"Apr",4,28,2004-04-28,10,1.04,34.51,5213
11.55991966,"psac5","male",4,"Apr",4,28,2004-04-28,10,5.18,44.81,5214
13.02398565,"psac5","female",4,"Apr",4,28,2004-04-28,10,5.81,44.61,5215
13.41431895,"psac5","male",4,"Apr",4,28,2004-04-28,10,5.19,38.69,5216
15.499233,"mono","female",4,"May",5,3,2004-05-03,15,94.97,612.74,4211
14.5618842,"mono","male",4,"May",5,3,2004-05-03,15,85.57,587.63,4212
24.9534037,"mono","male",4,"May",5,3,2004-05-03,15,145.93,584.81,4213
16.0335401,"mono","female",4,"May",5,3,2004-05-03,15,78.59,490.16,4214
15.9336786,"mono","male",4,"May",5,3,2004-05-03,15,103.98,652.58,4215
8.46139288,"mono","female",4,"May",5,3,2004-05-03,15,44.71,528.4,3611
13.6122872,"mono","male",4,"May",5,3,2004-05-03,15,79.41,583.37,3612
21.1623165,"mono","male",4,"May",5,3,2004-05-03,15,135.97,642.51,3613
17.8103697,"mono","male",4,"May",5,3,2004-05-03,15,82.82,465.01,3614
6.58344701,"mono","female",4,"May",5,3,2004-05-03,15,35.23,535.13,3615
2.696481421,"psac5","female",4,"May",5,3,2004-05-03,15,1.64,60.82,5301
1.842610365,"psac5","male",4,"May",5,3,2004-05-03,15,0.96,52.1,5302
12.48018599,"psac5","female",4,"May",5,3,2004-05-03,15,11.81,94.63,5303
6.191950464,"psac5","male",4,"May",5,3,2004-05-03,15,2.6,41.99,5304
3.286496785,"psac5","female",4,"May",5,3,2004-05-03,15,1.38,41.99,5305
1.075794621,"psac5","male",4,"May",5,3,2004-05-03,15,0.44,40.9,5306
3.929568392,"psac5","female",4,"May",5,3,2004-05-03,15,1.83,46.57,5307
4.030433889,"psac5","male",4,"May",5,3,2004-05-03,15,1.96,48.63,5308
33.69255151,"psac5","female",4,"May",5,3,2004-05-03,15,10.63,31.55,5309
2.017510468,"psac5","male",4,"May",5,3,2004-05-03,15,0.53,26.27,5310
20.29684601,"psac5","female",4,"May",5,3,2004-05-03,15,5.47,26.95,5311
2.197328738,"psac5","male",4,"May",5,3,2004-05-03,15,0.51,23.21,5312
3.459286855,"psac5","female",4,"May",5,3,2004-05-03,15,0.65,18.79,5313
0.612557427,"psac5","male",4,"May",5,3,2004-05-03,15,0.12,19.59,5314
1.408450704,"psac5","male",4,"May",5,3,2004-05-03,15,0.14,9.94,5315
0.916230366,"psac5","male",4,"May",5,3,2004-05-03,15,0.14,15.28,5316
14.8743691,"mono","male",4,"May",5,11,2004-05-11,23,107.86,725.14,4001
20.9108527,"mono","male",4,"May",5,11,2004-05-11,23,75.53,361.2,4002
11.0974564,"mono","female",4,"May",5,11,2004-05-11,23,38.83,349.9,4003
15.6490958,"mono","male",4,"May",5,11,2004-05-11,23,57.03,364.43,4004
9.18920256,"mono","female",4,"May",5,11,2004-05-11,23,37.14,404.17,4005
12.2280013,"mono","male",4,"May",5,11,2004-05-11,23,57.6,471.05,4006
9.33515582,"mono","male",4,"May",5,11,2004-05-11,23,85.37,914.5,4007
18.2718091,"mono","male",4,"May",5,11,2004-05-11,23,72.91,399.03,4008
43.0716837,"mono","female",4,"May",5,11,2004-05-11,23,182.12,422.83,4009
19.4738394,"mono","male",4,"May",5,11,2004-05-11,23,59.44,305.23,4010
16.5135459,"mono","male",4,"May",5,11,2004-05-11,23,70.28,425.59,4011
17.1476252,"mono","male",4,"May",5,11,2004-05-11,23,66.79,389.5,4016
5.816172117,"psac5","female",4,"May",5,11,2004-05-11,23,8.84,151.99,5401
3.996064482,"psac5","male",4,"May",5,11,2004-05-11,23,5.28,132.13,5402
11.37894018,"psac5","female",4,"May",5,11,2004-05-11,23,11.66,102.47,5403
3.044293753,"psac5","male",4,"May",5,11,2004-05-11,23,4.22,138.62,5404
8.327430146,"psac5","female",4,"May",5,11,2004-05-11,23,10.58,127.05,5405
8.782795699,"psac5","female",4,"May",5,11,2004-05-11,23,10.21,116.25,5406
5.221956161,"psac5","female",4,"May",5,11,2004-05-11,23,5.67,108.58,5407
18.76281982,"psac5","female",4,"May",5,11,2004-05-11,23,17.38,92.63,5408
6.765741103,"psac5","female",4,"May",5,11,2004-05-11,23,3.46,51.14,5409
7.027960704,"psac5","male",4,"May",5,11,2004-05-11,23,6.51,92.63,5410
10.10660107,"psac5","male",4,"May",5,11,2004-05-11,23,4.93,48.78,5411
3.941702551,"psac5","male",4,"May",5,11,2004-05-11,23,2.38,60.38,5412
8.77747072,"psac5","male",4,"May",5,11,2004-05-11,23,6.67,75.99,5413
13.86084584,"psac5","male",4,"May",5,11,2004-05-11,23,5.08,36.65,5414
7.002704413,"psac5","female",4,"May",5,11,2004-05-11,23,12.17,173.79,5415
30.9725241,"mono","male",4,"May",5,19,2004-05-19,1,159.62,515.36,4101
29.0453622,"mono","female",4,"May",5,19,2004-05-19,1,128.7,443.1,4102
27.1154999,"mono","male",4,"May",5,19,2004-05-19,1,95.01,350.39,4103
18.5782745,"mono","female",4,"May",5,19,2004-05-19,1,100.41,540.47,4104
22.4748621,"mono","male",4,"May",5,19,2004-05-19,1,94.1,418.69,4105
19.9637707,"mono","male",4,"May",5,19,2004-05-19,1,84.86,425.07,4106
16.362071,"mono","female",4,"May",5,19,2004-05-19,1,108.33,662.08,4107
16.41214,"mono","female",4,"May",5,19,2004-05-19,1,59.43,362.11,4108
20.8626181,"mono","male",4,"May",5,19,2004-05-19,1,117.25,562.01,4109
28.1072637,"mono","male",4,"May",5,19,2004-05-19,1,107.96,384.1,4110
16.2042064,"mono","male",4,"May",5,19,2004-05-19,1,80.59,497.34,4111
23.778181,"mono","male",4,"May",5,19,2004-05-19,1,123.19,518.08,4112
29.3237861,"mono","male",4,"May",5,19,2004-05-19,1,189.2,645.21,4113
19.2744265,"mono","male",4,"May",5,19,2004-05-19,1,113.43,588.5,4114
19.1231312,"mono","male",4,"May",5,19,2004-05-19,1,115.89,606.02,4115
8.100870341,"psac5","female",4,"May",5,19,2004-05-19,1,3.63,44.81,5501
3.66598778,"psac5","male",4,"May",5,19,2004-05-19,1,1.62,44.19,5502
2.290555381,"psac5","female",4,"May",5,19,2004-05-19,1,0.73,31.87,5503
3.572528488,"psac5","male",4,"May",5,19,2004-05-19,1,1.16,32.47,5504
4.194060304,"psac5","female",4,"May",5,19,2004-05-19,1,1.85,44.11,5505
2.316602317,"psac5","male",4,"May",5,19,2004-05-19,1,0.54,23.31,5506
2.700096432,"psac5","female",4,"May",5,19,2004-05-19,1,0.84,31.11,5507
8.851317752,"psac5","male",4,"May",5,19,2004-05-19,1,1.78,20.11,5508
1.74746336,"psac5","female",4,"May",5,19,2004-05-19,1,0.31,17.74,5509
1.037651942,"psac5","male",4,"May",5,19,2004-05-19,1,0.35,33.73,5510
12.4046393,"mono","male",4,"May",5,27,2004-05-27,9,40,322.46,301
8.46684243,"mono","male",4,"May",5,27,2004-05-27,9,33.4,394.48,303
11.4809596,"mono","male",4,"May",5,27,2004-05-27,9,58.67,511.02,305
8.79548745,"mono","female",4,"May",5,27,2004-05-27,9,35.24,400.66,307
10.5031447,"mono","male",4,"May",5,27,2004-05-27,9,61.79,588.3,308
8.02932853,"mono","female",4,"May",5,27,2004-05-27,9,31.21,388.7,311
8.16520869,"mono","female",4,"May",5,27,2004-05-27,9,50.59,619.58,313
10.7322055,"mono","male",4,"May",5,27,2004-05-27,9,48.34,450.42,314
7.80188629,"mono","female",4,"May",5,27,2004-05-27,9,43.76,560.89,317
5.42740069,"mono","female",4,"May",5,27,2004-05-27,9,28.61,527.14,320
7.361126889,"psac5","female",4,"May",5,27,2004-05-27,9,12.96,176.06,5601
21.46289375,"psac5","male",4,"May",5,27,2004-05-27,9,12.06,56.19,5602
9.593766728,"psac5","female",4,"May",5,27,2004-05-27,9,16.13,168.13,5603
8.218615163,"psac5","male",4,"May",5,27,2004-05-27,9,4,48.67,5604
6.926520938,"psac5","female",4,"May",5,27,2004-05-27,9,7.89,113.91,5605
7.74586597,"psac5","male",4,"May",5,27,2004-05-27,9,7.12,91.92,5606
14.18010753,"psac5","female",4,"May",5,27,2004-05-27,9,6.33,44.64,5607
17.57840992,"psac5","male",4,"May",5,27,2004-05-27,9,9.64,54.84,5608
8.529613538,"psac5","female",4,"May",5,27,2004-05-27,9,3.73,43.73,5609
24.60379319,"psac5","male",4,"May",5,27,2004-05-27,9,9.47,38.49,5610
9.83825246,"psac5","female",4,"May",5,27,2004-05-27,9,5.9,59.97,5611
25.28669725,"psac5","male",4,"May",5,27,2004-05-27,9,13.23,52.32,5612
26.64584334,"psac5","male",4,"May",5,27,2004-05-27,9,11.09,41.62,5613
9.165130366,"psac5","male",4,"May",5,27,2004-05-27,9,3.48,37.97,5614
24.97727273,"psac5","male",4,"May",5,27,2004-05-27,9,10.99,44,5615
43.43571623,"psac5","male",4,"May",5,27,2004-05-27,9,15.98,36.79,5616
7.827837906,"psac5","male",4,"May",5,27,2004-05-27,9,3.11,39.73,5617
3.059388122,"psac5","male",4,"May",5,27,2004-05-27,9,1.53,50.01,5618
13.1573068,"mono","female",4,"Jun",6,3,2004-06-03,16,64.78,492.35,4201
10.8897013,"mono","female",4,"Jun",6,3,2004-06-03,16,57.49,527.93,4202
15.3724651,"mono","male",4,"Jun",6,3,2004-06-03,16,90.51,588.78,4203
22.0256637,"mono","male",4,"Jun",6,3,2004-06-03,16,77.07,349.91,4204
21.3469034,"mono","female",4,"Jun",6,3,2004-06-03,16,98.58,461.8,4205
28.2449897,"mono","male",4,"Jun",6,3,2004-06-03,16,90.48,320.34,4206
15.2596438,"mono","male",4,"Jun",6,3,2004-06-03,16,93.476,612.57,4207
9.49321811,"mono","male",4,"Jun",6,3,2004-06-03,16,66.35,698.92,4208
16.9394705,"mono","male",4,"Jun",6,3,2004-06-03,16,107.94,637.21,4209
12.513459,"mono","female",4,"Jun",6,3,2004-06-03,16,74.38,594.4,4210
4.093567251,"psac5","female",4,"Jun",6,3,2004-06-03,16,4.48,109.44,5701
19.84577002,"psac5","male",4,"Jun",6,3,2004-06-03,16,8.75,44.09,5702
7.085146053,"psac5","male",4,"Jun",6,3,2004-06-03,16,3.42,48.27,5703
4.309611568,"psac5","male",4,"Jun",6,3,2004-06-03,16,1.52,35.27,5704
7.003012048,"psac5","female",4,"Jun",6,3,2004-06-03,16,2.79,39.84,5705
5.987802624,"psac5","female",4,"Jun",6,3,2004-06-03,16,3.24,54.11,5706
11.12852665,"psac5","male",4,"Jun",6,3,2004-06-03,16,5.68,51.04,5707
6.630716996,"psac5","male",4,"Jun",6,3,2004-06-03,16,3.32,50.07,5708
7.136912193,"psac5","male",4,"Jun",6,3,2004-06-03,16,3.43,48.06,5709
9.153175592,"psac5","male",4,"Jun",6,3,2004-06-03,16,4.41,48.18,5710
5.85660692,"psac5","female",4,"Jun",6,3,2004-06-03,16,2.81,47.98,5711
12.28960727,"psac5","male",4,"Jun",6,3,2004-06-03,16,4.6,37.43,5712
19.23076923,"psac5","male",4,"Jun",6,3,2004-06-03,16,8.1,42.12,5713
6.431039065,"psac5","male",4,"Jun",6,3,2004-06-03,16,2.42,37.63,5714
11.98979592,"psac5","male",4,"Jun",6,3,2004-06-03,16,3.76,31.36,5715
12.497577,"mono","male",4,"Jun",6,10,2004-06-10,23,128.95,1031.8,4301
32.8272679,"mono","male",4,"Jun",6,10,2004-06-10,23,209.09,636.94,4302
16.6136275,"mono","female",4,"Jun",6,10,2004-06-10,23,187.94,1131.24,4303
13.3601258,"mono","male",4,"Jun",6,10,2004-06-10,23,114.69,858.45,4304
15.4293725,"mono","male",4,"Jun",6,10,2004-06-10,23,182.71,1184.17,4305
17.2128229,"mono","male",4,"Jun",6,10,2004-06-10,23,130.53,758.33,4306
14.6691064,"mono","female",4,"Jun",6,10,2004-06-10,23,86.58,590.22,4307
12.698059,"mono","female",4,"Jun",6,10,2004-06-10,23,56.98,448.73,4308
11.5631159,"mono","female",4,"Jun",6,10,2004-06-10,23,111.48,964.1,4309
15.4635605,"mono","male",4,"Jun",6,10,2004-06-10,23,98.24,635.3,4310
60.94730238,"psac5","male",4,"Jun",6,10,2004-06-10,23,19.43,31.88,5801
36.44067797,"psac5","female",4,"Jun",6,10,2004-06-10,23,12.04,33.04,5802
38.95781638,"psac5","female",4,"Jun",6,10,2004-06-10,23,9.42,24.18,5803
9.6939932,"psac5","male",4,"Jun",6,10,2004-06-10,23,12.83,132.35,5804
18.7529976,"psac5","female",4,"Jun",6,10,2004-06-10,23,7.82,41.7,5805
26.66277713,"psac5","female",4,"Jun",6,10,2004-06-10,23,13.71,51.42,5806
34.6781505,"psac5","male",4,"Jun",6,10,2004-06-10,23,15.3,44.12,5807
31.26945694,"psac5","female",4,"Jun",6,10,2004-06-10,23,9.04,28.91,5808
